Wavelength (nm)	Dilution Corrected Absorbance
230	1.221508
233	1.166283
236	1.131129
239	1.108508
242	1.0864
245	1.0672
248	1.048957
251	1.031821
254	1.012963
257	0.9932905
260	0.9730911
263	0.9496616
266	0.9244052
269	0.8981791
272	0.8696738
275	0.8409991
278	0.8119607
281	0.7803264
284	0.7499154
287	0.7178255
290	0.6903604
293	0.6679116
296	0.6416287
299	0.6146447
302	0.5882108
305	0.5619785
308	0.5375548
311	0.5147102
314	0.4920901
317	0.4714969
320	0.4521416
323	0.4335479
326	0.4167119
329	0.4019621
332	0.3880591
335	0.37556
338	0.3639295
341	0.3526521
344	0.3420222
347	0.3318453
350	0.3219039
353	0.3118717
356	0.3016685
359	0.2919405
362	0.281533
365	0.2709044
368	0.2597172
371	0.2473837
374	0.2342985
377	0.2213771
380	0.2090566
383	0.1975699
386	0.1862008
389	0.1756746
392	0.1662503
395	0.1575188
398	0.1502875
401	0.1434135
404	0.1368032
407	0.1305958
410	0.1245649
413	0.118657
416	0.1130835
419	0.1080987
422	0.1031452
425	0.09848119
428	0.09408224
431	0.0893977
434	0.08558507
437	0.08187176
440	0.07825872
443	0.07512404
446	0.07219229
449	0.07000458
452	0.06801499
455	0.06637016
458	0.06498252
461	0.06337414
464	0.06206692
467	0.06076499
470	0.05968487
473	0.05813085
476	0.05687025
479	0.05492765
482	0.05324894
485	0.05178963
488	0.05014639
491	0.04865307
494	0.04720726
497	0.04551292
500	0.04392533
503	0.04236653
506	0.04099968
509	0.03967484
512	0.03830364
515	0.0370906
518	0.0358396
521	0.0345324
524	0.03324778
527	0.03218444
530	0.03118223
533	0.03017025
536	0.02923055
539	0.02845307
542	0.02754252
545	0.02680716
548	0.02591289
551	0.02534329
554	0.02469933
557	0.02415223
560	0.02346754
563	0.02307349
566	0.02275289
569	0.02203074
572	0.02163224
575	0.02125039
578	0.02086108
581	0.02047346
584	0.02024883
587	0.0199362
590	0.01968657
593	0.01927889
596	0.01920218
599	0.01886618
602	0.01856649
605	0.01834679
608	0.01804144
611	0.01791763
614	0.01745917
617	0.01732881
620	0.01709913
623	0.01691138
626	0.01670986
629	0.0164738
632	0.01636363
635	0.01615488
638	0.01588427
641	0.01573382
644	0.01542821
647	0.01516824
650	0.01501395
653	0.01468397
656	0.01472459
659	0.01432016
662	0.01422368
665	0.01410359
668	0.01366201
671	0.01355815
674	0.01347058
677	0.01341916
680	0.01318489
683	0.01311971
686	0.01280564
689	0.01263295
692	0.01245654
695	0.01213156
698	0.01205167
701	0.01225417
704	0.01232525
707	0.01233711
710	0.01235941
713	0.0116144
716	0.01117602
719	0.01070738
722	0.01045807
725	0.0109929
728	0.01142139
731	0.01202654
734	0.01235367
737	0.01249027
740	0.01222987
743	0.01191097
746	0.01195317
749	0.01172085
752	0.01149597
755	0.01145578
758	0.01136578
761	0.01110849
764	0.01120995
767	0.01119557
770	0.01087406
773	0.01091068
776	0.01068655
779	0.01144291
782	0.01044977
785	0.01082231
788	0.01041748
791	0.01049646
794	0.01069002
797	0.01057585
800	0.01035496
