Wavelength (nm)	Dilution Corrected Absorbance
230	2.197812
233	2.124764
236	2.069931
239	2.028226
242	1.992019
245	1.957239
248	1.926124
251	1.894924
254	1.863351
257	1.82659
260	1.788857
263	1.74488
266	1.696853
269	1.646593
272	1.591394
275	1.535541
278	1.479293
281	1.417537
284	1.357652
287	1.298334
290	1.244357
293	1.19196
296	1.141031
299	1.092998
302	1.042247
305	0.991977
308	0.946003
311	0.902906
314	0.8608751
317	0.8231431
320	0.7876515
323	0.7538183
326	0.7230811
329	0.696027
332	0.6704796
335	0.6477855
338	0.6262646
341	0.605586
344	0.5861642
347	0.5676746
350	0.5499702
353	0.5321855
356	0.5144033
359	0.4977922
362	0.4804389
365	0.4629526
368	0.4443722
371	0.4243191
374	0.4027266
377	0.381283
380	0.3610215
383	0.3420639
386	0.3232558
389	0.3057998
392	0.2902738
395	0.2758308
398	0.263722
401	0.2523729
404	0.2415247
407	0.2309769
410	0.2209879
413	0.2111704
416	0.2019165
419	0.1934097
422	0.1848777
425	0.1771427
428	0.1699627
431	0.1624183
434	0.1554042
437	0.1494654
440	0.1433249
443	0.1382615
446	0.1332648
449	0.1290734
452	0.1255154
455	0.1221518
458	0.1190777
461	0.1165234
464	0.1137375
467	0.1111516
470	0.1086146
473	0.1059857
476	0.1035633
479	0.1005005
482	0.09792456
485	0.09535872
488	0.09210568
491	0.0895495
494	0.08701394
497	0.08412034
500	0.08133772
503	0.07878708
506	0.07659884
509	0.07424243
512	0.06897532
515	0.06986494
518	0.0674542
521	0.06531214
524	0.06318914
527	0.06130613
530	0.0595421
533	0.05774449
536	0.05608848
539	0.05467912
542	0.0532421
545	0.05184928
548	0.05031906
551	0.04939867
554	0.04819792
557	0.04689004
560	0.04589035
563	0.04488602
566	0.04390146
569	0.04306001
572	0.04233855
575	0.04159569
578	0.04057301
581	0.04010285
584	0.03948342
587	0.03886071
590	0.03827774
593	0.03771397
596	0.03719339
599	0.03688644
602	0.03661727
605	0.03604069
608	0.03544581
611	0.03492623
614	0.03428468
617	0.03398999
620	0.0335912
623	0.03309724
626	0.03246099
629	0.03177227
632	0.03145196
635	0.03136184
638	0.03090608
641	0.03050774
644	0.02969241
647	0.02922204
650	0.02889217
653	0.02866269
656	0.02833894
659	0.02809581
662	0.02755199
665	0.02705062
668	0.02656188
671	0.02635608
674	0.02631572
677	0.0261654
680	0.02596499
683	0.02546912
686	0.02497026
689	0.02442023
692	0.02403137
695	0.02374533
698	0.02391827
701	0.02411856
704	0.02423454
707	0.02375897
710	0.0234258
713	0.0227245
716	0.02211108
719	0.02179937
722	0.02176802
725	0.02238072
728	0.02284246
731	0.02337555
734	0.02350175
737	0.0236803
740	0.02322443
743	0.02340588
746	0.02303154
749	0.02258754
752	0.02220653
755	0.02189467
758	0.02153888
761	0.02133835
764	0.0212826
767	0.02104166
770	0.02028199
773	0.02003816
776	0.02013151
779	0.02036594
782	0.02002036
785	0.0199923
788	0.01966757
791	0.0194205
794	0.01907051
797	0.01928595
800	0.01953628
