Wavelength (nm)	Dilution Corrected Absorbance
230	1.501962
233	1.488571
236	1.444932
239	1.3979
242	1.352843
245	1.311203
248	1.273816
251	1.238598
254	1.207099
257	1.174235
260	1.143614
263	1.110928
266	1.077405
269	1.044165
272	1.009534
275	0.9753115
278	0.9415863
281	0.9051833
284	0.8700069
287	0.8343483
290	0.8025169
293	0.7716929
296	0.7448704
299	0.7138727
302	0.6841302
305	0.6545204
308	0.6272023
311	0.6011895
314	0.5748137
317	0.5503423
320	0.5262103
323	0.5021177
326	0.4790026
329	0.4575832
332	0.4364993
335	0.4170248
338	0.3980155
341	0.3794837
344	0.3616477
347	0.3449539
350	0.3288821
353	0.3130833
356	0.2977269
359	0.2838311
362	0.2697525
365	0.2565261
368	0.2437148
371	0.2313167
374	0.2190605
377	0.2077309
380	0.1973232
383	0.1874962
386	0.177677
389	0.1680925
392	0.159216
395	0.1505045
398	0.1429783
401	0.1355613
404	0.1286421
407	0.1218226
410	0.1151633
413	0.1088255
416	0.1029477
419	0.09769512
422	0.09256833
425	0.08789402
428	0.08360816
431	0.07919175
434	0.07508931
437	0.07139649
440	0.06785313
443	0.06445531
446	0.06151653
449	0.05875867
452	0.05644247
455	0.05383038
458	0.051542
461	0.04945561
464	0.04737355
467	0.04557481
470	0.0437963
473	0.04194709
476	0.0403888
479	0.03859903
482	0.03704188
485	0.03557917
488	0.0340136
491	0.03273579
494	0.03149417
497	0.03019615
500	0.02901091
503	0.02776744
506	0.02663277
509	0.02562102
512	0.02464207
515	0.02364167
518	0.02283925
521	0.02172233
524	0.02105552
527	0.02017567
530	0.01923712
533	0.01868369
536	0.017906
539	0.01708761
542	0.01637581
545	0.01584251
548	0.01518078
551	0.01461481
554	0.01417299
557	0.01363311
560	0.01315811
563	0.01276167
566	0.01237689
569	0.01200813
572	0.01157993
575	0.0110969
578	0.0107055
581	0.01042154
584	0.009958734
587	0.009547333
590	0.009262975
593	0.008918646
596	0.008548316
599	0.008223426
602	0.008131106
605	0.007807699
608	0.00741829
611	0.007179561
614	0.00700617
617	0.006574083
620	0.006317399
623	0.006119037
626	0.005879171
629	0.00541134
632	0.00518984
635	0.004984866
638	0.004646925
641	0.004537103
644	0.004467644
647	0.004838396
650	0.005259934
653	0.005509277
656	0.005310065
659	0.005045736
662	0.004763008
665	0.004592939
668	0.004421173
671	0.004474627
674	0.004347955
677	0.004162676
680	0.004079987
683	0.00395452
686	0.003868825
689	0.003735627
692	0.003657599
695	0.003548658
698	0.003603566
701	0.003329889
704	0.003312436
707	0.003372939
710	0.003007045
713	0.003026492
716	0.00317317
719	0.003238543
722	0.003251309
725	0.003208092
728	0.003072143
731	0.002974572
734	0.003062821
737	0.002890509
740	0.002962759
743	0.003024497
746	0.002835055
749	0.002996389
752	0.002765667
755	0.002725437
758	0.002799014
761	0.002545835
764	0.002565655
767	0.002524728
770	0.0027366
773	0.002473619
776	0.002620189
779	0.002486735
782	0.002404975
785	0.002254213
788	0.002182771
791	0.001852604
794	0.002184674
797	0.00245662
800	0.002268435
