Wavelength (nm)	Dilution Corrected Absorbance
230	2.176371
233	2.109344
236	2.056079
239	2.011345
242	1.973937
245	1.937954
248	1.904822
251	1.872928
254	1.840227
257	1.802255
260	1.763657
263	1.718798
266	1.67013
269	1.619859
272	1.565068
275	1.509984
278	1.454343
281	1.394499
284	1.336287
287	1.27927
290	1.227481
293	1.177312
296	1.128959
299	1.082613
302	1.033876
305	0.9856386
308	0.9412242
311	0.8995897
314	0.8586021
317	0.8216471
320	0.7868481
323	0.7533193
326	0.7227796
329	0.6957671
332	0.6700086
335	0.6471178
338	0.6253017
341	0.6043134
344	0.5843965
347	0.5656962
350	0.5474583
353	0.5293657
356	0.5115069
359	0.4944656
362	0.4765662
365	0.458585
368	0.4395794
371	0.4196073
374	0.3981237
377	0.3770102
380	0.3570132
383	0.3381272
386	0.3197321
389	0.3025342
392	0.2871321
395	0.2727836
398	0.260843
401	0.2494438
404	0.2385656
407	0.2280588
410	0.2178948
413	0.2080187
416	0.1987981
419	0.1902611
422	0.1817894
425	0.1742856
428	0.1671185
431	0.1598695
434	0.1531279
437	0.1470087
440	0.1410279
443	0.1356971
446	0.1308952
449	0.1266563
452	0.1230851
455	0.1199649
458	0.1172895
461	0.114727
464	0.1118461
467	0.1096033
470	0.1070526
473	0.1041678
476	0.101953
479	0.09888045
482	0.09631041
485	0.09355252
488	0.09071153
491	0.08800761
494	0.08555981
497	0.08289007
500	0.08008056
503	0.07762582
506	0.0751532
509	0.07301824
512	0.07078141
515	0.0684862
518	0.06628145
521	0.06426079
524	0.06258741
527	0.06057055
530	0.05865627
533	0.05689262
536	0.05527231
539	0.05391624
542	0.05233484
545	0.05090641
548	0.04969812
551	0.04862881
554	0.04738428
557	0.0462418
560	0.04530728
563	0.04441442
566	0.04369249
569	0.04276734
572	0.04181366
575	0.04110592
578	0.04047969
581	0.03990352
584	0.03939715
587	0.03869494
590	0.03820086
593	0.03761299
596	0.03713895
599	0.0368638
602	0.0363485
605	0.03599795
608	0.03547943
611	0.03485746
614	0.03455526
617	0.03386355
620	0.03375867
623	0.03332632
626	0.03248603
629	0.03204241
632	0.03165264
635	0.03102644
638	0.03094865
641	0.03045549
644	0.03000239
647	0.02967098
650	0.02926855
653	0.02891245
656	0.0285769
659	0.02836192
662	0.02813842
665	0.02780752
668	0.02738626
671	0.02676705
674	0.02643637
677	0.02625821
680	0.02593652
683	0.02553416
686	0.02533965
689	0.02487315
692	0.02448628
695	0.02409241
698	0.02386519
701	0.02393796
704	0.02427608
707	0.02445573
710	0.02385615
713	0.02286596
716	0.0220925
719	0.02145593
722	0.02130909
725	0.0222861
728	0.02328271
731	0.02468431
734	0.02547836
737	0.02588334
740	0.02556476
743	0.02519222
746	0.02451728
749	0.02438295
752	0.0240784
755	0.02363655
758	0.02315872
761	0.02276058
764	0.02250618
767	0.0226224
770	0.02202954
773	0.02197748
776	0.02192316
779	0.0217876
782	0.02173458
785	0.02139126
788	0.02080445
791	0.02059247
794	0.02132931
797	0.02068584
800	0.02081806
