Wavelength (nm)	Dilution Corrected Absorbance
230	1.266974
233	1.184184
236	1.136483
239	1.093042
242	1.054989
245	1.020666
248	0.9904041
251	0.9635196
254	0.9394952
257	0.9147274
260	0.891847
263	0.8677905
266	0.8429829
269	0.8188785
272	0.7937168
275	0.7692677
278	0.7443945
281	0.7170833
284	0.6907026
287	0.6629178
290	0.6387619
293	0.6156111
296	0.59605
299	0.5727109
302	0.5501085
305	0.5273604
308	0.5062909
311	0.4861179
314	0.4655832
317	0.4462178
320	0.4269091
323	0.4072196
326	0.3882815
329	0.3703827
332	0.3528711
335	0.3364915
338	0.3205962
341	0.305038
344	0.2902811
347	0.2764322
350	0.2632391
353	0.2503701
356	0.2379633
359	0.2268696
362	0.2157183
365	0.2052274
368	0.1951627
371	0.1854455
374	0.1758214
377	0.1669699
380	0.1587854
383	0.1512064
386	0.1434867
389	0.1360984
392	0.1291748
395	0.1223704
398	0.116511
401	0.110752
404	0.1053174
407	0.09997195
410	0.0949246
413	0.09002301
416	0.08540892
419	0.08128753
422	0.07730111
425	0.07357434
428	0.07036638
431	0.0669457
434	0.06387337
437	0.06087494
440	0.05808823
443	0.05545162
446	0.05303366
449	0.05091202
452	0.04886619
455	0.04703065
458	0.0451551
461	0.04347777
464	0.04190436
467	0.04028523
470	0.03905574
473	0.03765213
476	0.03618673
479	0.03468904
482	0.03342551
485	0.03221646
488	0.03095199
491	0.02964429
494	0.02856746
497	0.0274398
500	0.02641896
503	0.0254013
506	0.02456665
509	0.02374107
512	0.02289262
515	0.02216763
518	0.02133358
521	0.02038965
524	0.01956073
527	0.01872458
530	0.01805401
533	0.01732132
536	0.01668903
539	0.01600994
542	0.01540958
545	0.01483949
548	0.01440793
551	0.01383913
554	0.01347982
557	0.01362033
560	0.0124701
563	0.01200476
566	0.01158289
569	0.01125453
572	0.01079201
575	0.01040869
578	0.0100509
581	0.009818333
584	0.009559987
587	0.009144754
590	0.00887354
593	0.008660326
596	0.008261021
599	0.008043555
602	0.007721327
605	0.007532923
608	0.007245871
611	0.00712642
614	0.006887972
617	0.006579318
620	0.006241228
623	0.006004654
626	0.005782696
629	0.005497226
632	0.00547168
635	0.005275181
638	0.005062398
641	0.004860253
644	0.004487893
647	0.004285803
650	0.004383147
653	0.004298503
656	0.004299574
659	0.004246221
662	0.003937731
665	0.003701799
668	0.003562314
671	0.003518878
674	0.003350304
677	0.003334151
680	0.003383733
683	0.003091163
686	0.003024928
689	0.002911113
692	0.002887247
695	0.002734846
698	0.002538188
701	0.002549651
704	0.002505117
707	0.002377443
710	0.002227167
713	0.002113309
716	0.002132363
719	0.001979771
722	0.002054019
725	0.002011641
728	0.001824638
731	0.00185919
734	0.001878752
737	0.001759967
740	0.001705776
743	0.001701687
746	0.00146074
749	0.001384999
752	0.001487537
755	0.001469484
758	0.001423247
761	0.001404442
764	0.001527909
767	0.001488029
770	0.001298955
773	0.001405722
776	0.001425431
779	0.001498501
782	0.001245256
785	0.001159896
788	0.0009897006
791	0.0008491703
794	0.001060953
797	0.0007481074
800	0.001283395
