Wavelength (nm)	Dilution Corrected Absorbance
230	0.2648017
233	0.2263374
236	0.2007007
239	0.1808195
242	0.1675587
245	0.1602162
248	0.1584362
251	0.1612029
254	0.1662569
257	0.1734689
260	0.181339
263	0.1889028
266	0.1938825
269	0.1947044
272	0.1910489
275	0.1839489
278	0.1742496
281	0.1609073
284	0.1458615
287	0.1304316
290	0.1171706
293	0.1071659
296	0.09899833
299	0.09240149
302	0.08703003
305	0.08215483
308	0.07798173
311	0.07431259
314	0.07099163
317	0.0683238
320	0.06610915
323	0.06421738
326	0.06262899
329	0.06127503
332	0.05997001
335	0.05875413
338	0.0574998
341	0.0561664
344	0.05473696
347	0.05321352
350	0.0515587
353	0.0496929
356	0.04761043
359	0.04549321
362	0.0431036
365	0.04063349
368	0.03799345
371	0.0353084
374	0.03251602
377	0.02985346
380	0.0273958
383	0.02512921
386	0.02291585
389	0.02090958
392	0.01916757
395	0.01758465
398	0.0163941
401	0.0153194
404	0.01443798
407	0.01364154
410	0.01294697
413	0.01237167
416	0.01185563
419	0.01143379
422	0.01107424
425	0.01073582
428	0.01043595
431	0.01012456
434	0.009867587
437	0.009616969
440	0.009369469
443	0.009094166
446	0.00890039
449	0.008694253
452	0.008510818
455	0.008332753
458	0.008196736
461	0.008017602
464	0.00780484
467	0.007657196
470	0.007462641
473	0.007312429
476	0.007156314
479	0.006923084
482	0.006730288
485	0.006555167
488	0.006350833
491	0.006159453
494	0.005990416
497	0.005790164
500	0.005632431
503	0.005422684
506	0.005207257
509	0.005046848
512	0.004836685
515	0.004682436
518	0.004499757
521	0.004309321
524	0.004176283
527	0.004022374
530	0.003856991
533	0.00376408
536	0.00360933
539	0.003441208
542	0.003313889
545	0.003205052
548	0.003046296
551	0.00295395
554	0.002888621
557	0.002782448
560	0.002701943
563	0.002658839
566	0.002540268
569	0.002447121
572	0.00240541
575	0.002335219
578	0.002285686
581	0.002202746
584	0.002148843
587	0.002100526
590	0.002005736
593	0.00194875
596	0.001863531
599	0.001792345
602	0.001769348
605	0.001692937
608	0.001617592
611	0.001643745
614	0.001559277
617	0.001471065
620	0.001419868
623	0.001352422
626	0.001313113
629	0.001255229
632	0.001193901
635	0.001141
638	0.001060999
641	0.001002699
644	0.001053449
647	0.001106034
650	0.001171248
653	0.001214941
656	0.001150357
659	0.001164546
662	0.001109634
665	0.001080906
668	0.001039725
671	0.001020646
674	0.00107588
677	0.001048697
680	0.001018179
683	0.0009737143
686	0.0009672241
689	0.0009297498
692	0.0008975483
695	0.0008546146
698	0.0008333708
701	0.00083911
704	0.0008406094
707	0.000873481
710	0.0008224871
713	0.0007214183
716	0.0006545204
719	0.0005907083
722	0.0006199927
725	0.0006616001
728	0.0006758117
731	0.0007728006
734	0.0007323491
737	0.0007052319
740	0.0006751448
743	0.0006660319
746	0.0006880209
749	0.0006895429
752	0.0006773018
755	0.0006927709
758	0.0007050588
761	0.0006650187
764	0.0006945666
767	0.000727988
770	0.0006838386
773	0.0006901145
776	0.0006849171
779	0.0006943303
782	0.0006769087
785	0.0006907411
788	0.0006514999
791	0.0007099719
794	0.0007450601
797	0.0007262221
800	0.0007036368
