Wavelength (nm)	Dilution Corrected Absorbance
230	0.3439393
233	0.3357857
236	0.3282714
239	0.3219218
242	0.3165899
245	0.3115566
248	0.3071223
251	0.3024092
254	0.2977152
257	0.292119
260	0.286196
263	0.2793691
266	0.2717549
269	0.2637224
272	0.254903
275	0.2458957
278	0.2367247
281	0.2267102
284	0.2170102
287	0.2074134
290	0.1986241
293	0.1901309
296	0.1825938
299	0.1740298
302	0.1657655
305	0.1576142
308	0.1501387
311	0.143171
314	0.1363895
317	0.130338
320	0.1246491
323	0.11925
326	0.1143645
329	0.1100414
332	0.1060009
335	0.1023919
338	0.09901922
341	0.09574426
344	0.09267135
347	0.08976931
350	0.08697209
353	0.08419427
356	0.08146573
359	0.07885006
362	0.07617348
365	0.07347216
368	0.07060712
371	0.06748536
374	0.06410483
377	0.06072071
380	0.05753794
383	0.05454858
386	0.05161278
389	0.04886988
392	0.04640273
395	0.04411262
398	0.04221849
401	0.04043209
404	0.03871922
407	0.03706711
410	0.0354883
413	0.03393993
416	0.03248372
419	0.03114383
422	0.02980596
425	0.02859123
428	0.02745814
431	0.02627829
434	0.02519162
437	0.0242031
440	0.02328082
443	0.02242743
446	0.02163103
449	0.02092053
452	0.02042458
455	0.01988465
458	0.01940693
461	0.01898698
464	0.01855335
467	0.01816078
470	0.01773231
473	0.01731717
476	0.01685932
479	0.01638311
482	0.0159549
485	0.01554047
488	0.01504377
491	0.01462706
494	0.01423224
497	0.01377887
500	0.01333324
503	0.01290891
506	0.01251422
509	0.01213238
512	0.01129399
515	0.01138016
518	0.01103835
521	0.01066592
524	0.0103333
527	0.01001953
530	0.009726583
533	0.009428342
536	0.009115294
539	0.008868017
542	0.008653919
545	0.008385332
548	0.008171932
551	0.007959493
554	0.007839777
557	0.007664669
560	0.00749864
563	0.007307688
566	0.007168368
569	0.007008532
572	0.006884694
575	0.006767918
578	0.0066389
581	0.006546632
584	0.006442484
587	0.006337627
590	0.006259786
593	0.006144894
596	0.006074388
599	0.006008827
602	0.005907636
605	0.005835968
608	0.005750953
611	0.00564497
614	0.005533897
617	0.005501903
620	0.005389983
623	0.005338619
626	0.005257828
629	0.005135123
632	0.005086869
635	0.004995048
638	0.004954992
641	0.004918445
644	0.004821132
647	0.004702841
650	0.004662488
653	0.004604706
656	0.004570318
659	0.004512087
662	0.004413812
665	0.004336391
668	0.004283629
671	0.004234362
674	0.004172886
677	0.004156247
680	0.004082035
683	0.004044897
686	0.00403196
689	0.003880128
692	0.00383972
695	0.003765655
698	0.003747661
701	0.003810366
704	0.003789763
707	0.00386118
710	0.003783644
713	0.003606762
716	0.00347892
719	0.00338433
722	0.003373309
725	0.003463918
728	0.003550554
731	0.003678418
734	0.003704079
737	0.003664137
740	0.00360386
743	0.003537718
746	0.00352868
749	0.003503254
752	0.003442919
755	0.003463744
758	0.003401267
761	0.00334389
764	0.003318591
767	0.003310946
770	0.003319094
773	0.003233169
776	0.003263499
779	0.003225861
782	0.003157978
785	0.003210147
788	0.003119508
791	0.003123702
794	0.003138707
797	0.003094393
800	0.003124544
