Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.164411477156765	0.0029691440101238	0.235582540257389	0.00103876296105164	1.34088253974915	0.161442333146641	0.314495655783471	0.513337243862578	0.0023525603613807	99.4597674909404
797	0.161948969308328		0.232283959414246		1.3260293006897	0.158979825298204	0.306637906140681	0.518461097321955	0.00236118511741807	99.4577923156892
794	0.172860023112996		0.248948045575077		1.31175875663757	0.169890879102873	0.325197172320687	0.522424220021625	0.00235277489355044	99.4597183599583
791	0.188746249627277		0.272256841258307		1.29830348491669	0.185777105617153	0.352123376225733	0.527590947265195	0.00235485326438856	99.4592423841119
788	0.175734635528268		0.253526091439963		1.28535497188568	0.172765491518144	0.324535842998501	0.532346411792	0.00235682669668873	99.4587904427594
785	0.170738037190079		0.246853561177929		1.27193987369537	0.167768893179955	0.312661643396428	0.536582905909052	0.00232276624151843	99.466591012783
782	0.177616625572017		0.257348900338872		1.25860202312469	0.174647481561893	0.322592457451093	0.541387368265952	0.00232920300895671	99.4651168089965
779	0.188364588938494		0.273581239217492		1.24614322185516	0.185395444928371	0.339626959454585	0.545879647558313	0.0022963210458215	99.4726479480236
776	0.20846924599317		0.303598595130874		1.23451888561249	0.205500101983046	0.37351582684139	0.550177762802832	0.00227859645026382	99.4767077473218
773	0.236896590773989		0.345914349508908		1.22383856773376	0.233927446763865	0.42207204388707	0.554235823366816	0.00227668366439713	99.4771458787455
770	0.303041181192672		0.444589178826537		1.21381187438965	0.300072037182548	0.538386761667992	0.557354040899679	0.00227404705868013	99.4777498072286
767	0.447428018536873		0.658559954338739		1.20520555973053	0.444458874526749	0.792448195489031	0.560868050500724	0.00223134471205176	99.487531516135
764	0.480927635712585		0.705570432361344		1.19851565361023	0.477958491702461	0.844392234240397	0.566038473971076	0.0022133866905355	99.4916453979464
761	0.388189935887834		0.569143028121325		1.19181299209595	0.385220791877711	0.677074044083134	0.568949282939004	0.00224666176663951	99.4840227700133
758	0.368979219717038		0.54186251553502		1.18398952484131	0.366010075706914	0.640329657832946	0.571596319535776	0.00220592405420614	99.4933550129138
755	0.400136924365487		0.588190507903613		1.17633533477783	0.397167780355363	0.690687344452396	0.57503265919872	0.00219405042177341	99.4960752033038
752	0.442376484743581		0.650473839258745		1.16980671882629	0.439407340733457	0.759713515694509	0.578385577794761	0.00218493694077293	99.4981631071174
749	0.484785027664945		0.71281705830895		1.16390073299408	0.481815883654822	0.828439279684696	0.581594687106339	0.00218820388743597	99.4974146426932
746	0.551003465205525		0.81060528332104		1.15848278999329	0.548034321195402	0.937868881191795	0.584340020429069	0.00222849607499494	99.4881840797991
743	0.641642584106045		0.943707407117803		1.15345752239227	0.638673440095921	1.08732823872593	0.587378693341288	0.00224158267759127	99.485186245918
740	0.725794356535904		1.06652903290877		1.14841175079346	0.72282521252578	1.22362154636405	0.590726123345596	0.00227185140634389	99.4782527358059
737	0.86125783316747		1.26618943006019		1.14263534545898	0.858288689157346	1.44560586955848	0.593722471132111	0.00234700485926833	99.4610397900498
734	1.02415306414499		1.50481438851831		1.13635516166687	1.02118392013487	1.70882319409082	0.597594838170599	0.00238912314583428	99.4513944327534
731	1.07960892940192		1.58488885230967		1.12990951538086	1.07663978539179	1.78960728689183	0.601606728625745	0.00241654343819082	99.4451155129457
728	1.05861043034031		1.55496957142337		1.12338900566101	1.05564128633019	1.74566878578449	0.604720262472811	0.00237747955098453	99.4540607969723
725	1.04731622079072		1.54097887567849		1.11702907085419	1.04434707678059	1.72015787327985	0.607122807157996	0.00229650689807729	99.4726053796447
722	1.04908572731441		1.54726632194243		1.11090362071991	1.04611658330428	1.71770979372932	0.609018232953694	0.00225152433134024	99.4829089064727
719	1.02172714740664		1.51022380133849		1.10438621044159	1.01875800339651	1.6667231453888	0.611234089005744	0.00227809606603301	99.4768223621894
716	0.916567899169607		1.35777156684024		1.09723365306854	0.913598755159483	1.48865289063829	0.613708380848783	0.00237432488634229	99.454783222335
713	0.74341166542547		1.10380337296979		1.08915162086487	0.740442521415346	1.20107786242343	0.616481699130933	0.002509504183195	99.4238315614129
710	0.558127429715634		0.832274116242268		1.07961905002594	0.55515828570551	0.897417522457443	0.618617613109773	0.00264284847193907	99.3933094949802
707	0.423467430558884		0.636741490375628		1.06877458095551	0.42049828654876	0.679422916104786	0.618905068671407	0.00275467965536789	99.3677189316276
704	0.343594731598255		0.523405206343635		1.05739140510559	0.340625587588131	0.552345787548319	0.616689029348907	0.0026925259563321	99.3819408789847
701	0.303142262430061		0.469048045916304		1.04672133922577	0.300173118419937	0.489875303425013	0.612754136249053	0.00272943013427239	99.3734962563613
698	0.296335394171127		0.463432025736108		1.03894531726837	0.293366250161003	0.480401315096588	0.61066912379709	0.00274043264379639	99.3709787387897
695	0.323077357946718		0.507469308580163		1.03592443466187	0.320108213936594	0.524623776665978	0.610167186799852	0.00274927057257215	99.3689565516953
692	0.364946225958739		0.573449109036735		1.03646862506866	0.361977081948615	0.593285364372142	0.610123059974159	0.00279677247243938	99.3580884511592
689	0.395936150151316		0.621999140886196		1.0377025604248	0.392967006141192	0.644372174095277	0.609844779056347	0.00285678010923036	99.3443608252239
