Wavelength (nm)	Dilution Corrected Absorbance
230	0.52802
233	0.5065659
236	0.4914118
239	0.4755981
242	0.4613682
245	0.4477609
248	0.4353381
251	0.4231904
254	0.4112358
257	0.3987784
260	0.3863041
263	0.3725689
266	0.3581803
269	0.3438992
272	0.3291397
275	0.3149759
278	0.301246
281	0.2870209
284	0.2736591
287	0.2606327
290	0.2494429
293	0.2403885
296	0.2302264
299	0.2199684
302	0.2100973
305	0.200327
308	0.1913994
311	0.1828836
314	0.1743163
317	0.1663228
320	0.1585158
323	0.1506465
326	0.1432247
329	0.1363395
332	0.1295807
335	0.123357
338	0.1173324
341	0.1114309
344	0.1057493
347	0.1003939
350	0.09520337
353	0.09016109
356	0.08519555
359	0.08069507
362	0.07615878
365	0.07189227
368	0.06778185
371	0.06382098
374	0.05995156
377	0.05640524
380	0.05314805
383	0.05014692
386	0.04713818
389	0.04422734
392	0.04159558
395	0.03899551
398	0.03678359
401	0.03468985
404	0.03266371
407	0.03071369
410	0.0288199
413	0.02706482
416	0.02543159
419	0.02396151
422	0.02258071
425	0.02135694
428	0.02028727
431	0.01916052
434	0.01812605
437	0.01720957
440	0.01633967
443	0.01542234
446	0.01462415
449	0.01382761
452	0.01322306
455	0.01267507
458	0.01212479
461	0.01167332
464	0.01117965
467	0.01071157
470	0.01037084
473	0.009888311
476	0.009493903
479	0.009086486
482	0.008678665
485	0.008388657
488	0.007988935
491	0.007650155
494	0.007322081
497	0.007001259
500	0.006758587
503	0.006493734
506	0.006276664
509	0.006049822
512	0.005854423
515	0.005703974
518	0.005475805
521	0.005143796
524	0.00493985
527	0.004750756
530	0.004566644
533	0.004456803
536	0.00426021
539	0.004128207
542	0.004045152
545	0.003830658
548	0.003758408
551	0.00362851
554	0.003584578
557	0.003409781
560	0.003283657
563	0.003176432
566	0.003083771
569	0.00304842
572	0.002924458
575	0.002871589
578	0.002765468
581	0.002751296
584	0.002691754
587	0.002526414
590	0.002495602
593	0.002457137
596	0.00241348
599	0.002372409
602	0.002269984
605	0.002231242
608	0.002146253
611	0.002144899
614	0.00210807
617	0.002036854
620	0.001959281
623	0.001939033
626	0.001925917
629	0.001877573
632	0.001865281
635	0.00179535
638	0.001733191
641	0.00176068
644	0.001752699
647	0.001675958
650	0.001714406
653	0.001638824
656	0.001679922
659	0.001640588
662	0.001596839
665	0.001564615
668	0.001472693
671	0.001450795
674	0.001397677
677	0.001427675
680	0.001465364
683	0.00142966
686	0.001376317
689	0.0013814
692	0.001341473
695	0.0012843
698	0.00123736
701	0.001242821
704	0.001397017
707	0.001462191
710	0.001404306
713	0.001291782
716	0.001130363
719	0.0009933525
722	0.0009828443
725	0.001056925
728	0.001142544
731	0.001354233
734	0.00147544
737	0.001478286
740	0.001463738
743	0.001440767
746	0.001268382
749	0.001261546
752	0.001201528
755	0.001216289
758	0.00124757
761	0.00129275
764	0.001312758
767	0.001409349
770	0.001176874
773	0.00118632
776	0.001180393
779	0.001201581
782	0.00136915
785	0.001305208
788	0.001321623
791	0.001281051
794	0.001215871
797	0.001188268
800	0.001173455
