Wavelength (nm)	Dilution Corrected Absorbance
230	2.866253
233	2.902893
236	2.881425
239	2.833423
242	2.791531
245	2.750988
248	2.711698
251	2.671494
254	2.630157
257	2.579348
260	2.525962
263	2.463726
266	2.394956
269	2.321839
272	2.240867
275	2.158735
278	2.07509
281	1.984578
284	1.896307
287	1.808846
290	1.729747
293	1.653009
296	1.585663
299	1.508756
302	1.43489
305	1.362142
308	1.296001
311	1.234761
314	1.174997
317	1.122023
320	1.072398
323	1.02503
326	0.9824066
329	0.9445535
332	0.9091127
335	0.8773975
338	0.8476165
341	0.8191041
344	0.7922067
347	0.7669267
350	0.74261
353	0.7187887
356	0.6953557
359	0.6732679
362	0.6505455
365	0.6278479
368	0.6034783
371	0.5768271
374	0.5481525
377	0.5197186
380	0.4929333
383	0.4678989
386	0.4432043
389	0.420253
392	0.40008
395	0.3810019
398	0.3652407
401	0.3502743
404	0.3360358
407	0.3219462
410	0.3084772
413	0.295424
416	0.2832325
419	0.271818
422	0.260599
425	0.2503735
428	0.2409926
431	0.2313987
434	0.2224238
437	0.2139985
440	0.2064874
443	0.1992538
446	0.1933214
449	0.1875114
452	0.1828438
455	0.1784588
458	0.1739944
461	0.1703433
464	0.1666883
467	0.1631933
470	0.1593636
473	0.1556422
476	0.1519184
479	0.1477646
482	0.1440288
485	0.14032
488	0.1359453
491	0.1320659
494	0.1288979
497	0.1247916
500	0.1209288
503	0.1170902
506	0.114098
509	0.1107888
512	0.1075957
515	0.104335
518	0.1010399
521	0.09775669
524	0.09475417
527	0.09233527
530	0.08908275
533	0.08666466
536	0.08402156
539	0.0821502
542	0.08010259
545	0.07777138
548	0.07574186
551	0.07411978
554	0.07270904
557	0.07081187
560	0.0696686
563	0.06806534
566	0.06691659
569	0.06564578
572	0.06441466
575	0.06326388
578	0.06244114
581	0.06177617
584	0.06106494
587	0.06077532
590	0.05999941
593	0.05944868
596	0.05933967
599	0.0590331
602	0.05805579
605	0.05700786
608	0.05654714
611	0.05624027
614	0.05550876
617	0.0548226
620	0.05382746
623	0.05301645
626	0.05237943
629	0.05166157
632	0.04978338
635	0.04741638
638	0.04582412
641	0.04414019
644	0.04368776
647	0.04372907
650	0.04331249
653	0.04367188
656	0.0428103
659	0.04232116
662	0.04147394
665	0.04089073
668	0.03981529
671	0.03979804
674	0.03883968
677	0.03880018
680	0.03826952
683	0.03811501
686	0.03735723
689	0.03734911
692	0.03684229
695	0.03617539
698	0.03610954
701	0.03632752
704	0.03612409
707	0.03600971
710	0.03633033
713	0.03503615
716	0.03397932
719	0.03267277
722	0.03226179
725	0.03249339
728	0.03365046
731	0.03495711
734	0.03585606
737	0.03530518
740	0.03449998
743	0.03355723
746	0.03346595
749	0.03343466
752	0.03340073
755	0.03365782
758	0.03345606
761	0.03374619
764	0.03471313
767	0.03378813
770	0.03368176
773	0.03412455
776	0.03400168
779	0.03406318
782	0.0337747
785	0.03432641
788	0.03349371
791	0.03348083
794	0.03401304
797	0.03311175
800	0.03349364
