Wavelength (nm)	Dilution Corrected Absorbance
230	0.2482592
233	0.2231233
236	0.1994595
239	0.1802328
242	0.1674528
245	0.1604224
248	0.158965
251	0.1619456
254	0.167196
257	0.1746197
260	0.1826114
263	0.1902899
266	0.1953478
269	0.1962023
272	0.1925265
275	0.185314
278	0.1754911
281	0.1619741
284	0.1464605
287	0.1313625
290	0.1179421
293	0.1078594
296	0.09965993
299	0.09302364
302	0.0876162
305	0.08271585
308	0.07848687
311	0.07479927
314	0.07143412
317	0.06875357
320	0.06652709
323	0.06464627
326	0.06306437
329	0.06172533
332	0.06044622
335	0.0592452
338	0.05802689
341	0.05672221
344	0.05530582
347	0.05379862
350	0.05215704
353	0.05028367
356	0.04823536
359	0.04611492
362	0.04371855
365	0.04119053
368	0.03849985
371	0.03575282
374	0.03289797
377	0.03020757
380	0.02772791
383	0.02543417
386	0.02321795
389	0.02118545
392	0.01947109
395	0.01790993
398	0.01669075
401	0.0156574
404	0.0147465
407	0.01399321
410	0.01333003
413	0.01277095
416	0.01226573
419	0.01186274
422	0.01150951
425	0.01127984
428	0.01099251
431	0.01075454
434	0.01053547
437	0.01034551
440	0.01007666
443	0.009822083
446	0.009577025
449	0.009375027
452	0.009217582
455	0.009084592
458	0.008964377
461	0.008879038
464	0.008687008
467	0.008533093
470	0.008424308
473	0.008179966
476	0.008016076
479	0.007828713
482	0.00764841
485	0.007445575
488	0.007236542
491	0.007076855
494	0.006895888
497	0.006737914
500	0.006578326
503	0.0063927
506	0.006124282
509	0.00596364
512	0.005761504
515	0.005559665
518	0.005377343
521	0.005177401
524	0.005089859
527	0.004897207
530	0.004749817
533	0.004603622
536	0.004474855
539	0.004384831
542	0.004248893
545	0.00417616
548	0.004070233
551	0.003994442
554	0.003882244
557	0.003832307
560	0.003779569
563	0.003696867
566	0.003550006
569	0.003492164
572	0.003408639
575	0.003361683
578	0.003318316
581	0.003234665
584	0.003189906
587	0.003154699
590	0.003064474
593	0.003036631
596	0.003011652
599	0.002934138
602	0.002881574
605	0.00283795
608	0.002812248
611	0.002777182
614	0.002697304
617	0.002642646
620	0.002601164
623	0.002556081
626	0.002542209
629	0.00252726
632	0.00247303
635	0.002421645
638	0.002382903
641	0.002387818
644	0.002403806
647	0.002427554
650	0.002464571
653	0.002401758
656	0.002314926
659	0.002310259
662	0.002327114
665	0.002288347
668	0.002231861
671	0.002223505
674	0.002185414
677	0.002160177
680	0.002078401
683	0.002024964
686	0.002013301
689	0.002014745
692	0.001971277
695	0.001876404
698	0.001890092
701	0.001922149
704	0.002011355
707	0.002073277
710	0.001999683
713	0.001831576
716	0.001691387
719	0.001574974
722	0.001547647
725	0.001651757
728	0.001874675
731	0.002062079
734	0.002195313
737	0.002067062
740	0.002001552
743	0.002066572
746	0.002016783
749	0.002012698
752	0.002043564
755	0.001991523
758	0.002016663
761	0.001972996
764	0.002045021
767	0.0021812
770	0.002085262
773	0.002086781
776	0.0021674
779	0.002199763
782	0.002244624
785	0.002271774
788	0.002300338
791	0.002300863
794	0.002280758
797	0.002245896
800	0.002276973
